Date,Fund,NAV,India_10Y_Yield,Total_AUM_Lakhs,Reported_NAV_Total,Cash_Liquidity,AAA_Sovereign,AA_Rated,Below_AA
2020-05-13,ICICI,23.1075,6.095,669480.58609323,100,0,20.11387526349193,41.9726450380701,37.91347969843797
2020-05-14,ICICI,23.1121,6.056,669480.58609323,100,0,20.11387526349193,41.9726450380701,37.91347969843797
2020-05-15,ICICI,23.1122,6.081,669480.58609323,100,0,20.11387526349193,41.9726450380701,37.91347969843797
2020-05-18,ICICI,23.1517,6.05,669480.58609323,100,0,20.11387526349193,41.9726450380701,37.91347969843797
2020-05-19,ICICI,23.1961,6.035,669480.58609323,100,0,20.11387526349193,41.9726450380701,37.91347969843797
2020-05-20,ICICI,23.2086,6.041,669480.58609323,100,0,20.11387526349193,41.9726450380701,37.91347969843797
2020-05-21,ICICI,23.2484,6.034,669480.58609323,100,0,20.11387526349193,41.9726450380701,37.91347969843797
2020-05-22,ICICI,23.3057,5.961,669480.58609323,100,0,20.11387526349193,41.9726450380701,37.91347969843797
2020-05-26,ICICI,23.32,5.975,669480.58609323,100,0,20.11387526349193,41.9726450380701,37.91347969843797
2020-05-27,ICICI,23.3216,5.984,669480.58609323,100,0,20.11387526349193,41.9726450380701,37.91347969843797
2020-05-28,ICICI,23.3232,5.99,669480.58609323,100,0,20.11387526349193,41.9726450380701,37.91347969843797
2020-05-29,ICICI,23.3162,6.013,669480.58609323,100,0,20.11387526349193,41.9726450380701,37.91347969843797
2020-06-01,ICICI,23.3121,6.042,656166.49176782,100,0,22.52244999618332,38.26146308132154,39.21608692249513
2020-06-02,ICICI,23.3098,5.998,656166.49176782,100,0,22.52244999618332,38.26146308132154,39.21608692249513
2020-06-03,ICICI,23.3157,6.031,656166.49176782,100,0,22.52244999618332,38.26146308132154,39.21608692249513
2020-06-04,ICICI,23.2973,5.796,656166.49176782,100,0,22.52244999618332,38.26146308132154,39.21608692249513
2020-06-05,ICICI,23.3032,5.821,656166.49176782,100,0,22.52244999618332,38.26146308132154,39.21608692249513
2020-06-08,ICICI,23.3224,5.807,656166.49176782,100,0,22.52244999618332,38.26146308132154,39.21608692249513
2020-06-09,ICICI,23.3346,5.775,656166.49176782,100,0,22.52244999618332,38.26146308132154,39.21608692249513
2020-06-10,ICICI,23.32,5.772,656166.49176782,100,0,22.52244999618332,38.26146308132154,39.21608692249513
2020-06-11,ICICI,23.3338,5.781,656166.49176782,100,0,22.52244999618332,38.26146308132154,39.21608692249513
2020-06-12,ICICI,23.3316,5.796,656166.49176782,100,0,22.52244999618332,38.26146308132154,39.21608692249513
2020-06-15,ICICI,23.3588,5.792,656166.49176782,100,0,22.52244999618332,38.26146308132154,39.21608692249513
2020-06-16,ICICI,23.3686,5.846,656166.49176782,100,0,22.52244999618332,38.26146308132154,39.21608692249513
2020-06-17,ICICI,23.3849,5.835,656166.49176782,100,0,22.52244999618332,38.26146308132154,39.21608692249513
2020-06-18,ICICI,23.4155,5.822,656166.49176782,100,0,22.52244999618332,38.26146308132154,39.21608692249513
2020-06-19,ICICI,23.4399,5.849,656166.49176782,100,0,22.52244999618332,38.26146308132154,39.21608692249513
2020-06-22,ICICI,23.4574,5.877,656166.49176782,100,0,22.52244999618332,38.26146308132154,39.21608692249513
2020-06-23,ICICI,23.4727,5.903,656166.49176782,100,0,22.52244999618332,38.26146308132154,39.21608692249513
2020-06-24,ICICI,23.4671,5.918,656166.49176782,100,0,22.52244999618332,38.26146308132154,39.21608692249513
2020-06-25,ICICI,23.4896,5.891,656166.49176782,100,0,22.52244999618332,38.26146308132154,39.21608692249513
2020-06-26,ICICI,23.507,5.913,656166.49176782,100,0,22.52244999618332,38.26146308132154,39.21608692249513
2020-06-29,ICICI,23.5137,5.903,656166.49176782,100,0,22.52244999618332,38.26146308132154,39.21608692249513
2020-06-30,ICICI,23.6505,5.888,656166.49176782,100,0,22.52244999618332,38.26146308132154,39.21608692249513
2020-07-01,ICICI,23.6796,5.838,655622.05021798,100,0,19.89167386249221,43.81944596042111,36.288880177086696
2020-07-02,ICICI,23.7017,5.841,655622.05021798,100,0,19.89167386249221,43.81944596042111,36.288880177086696
2020-07-03,ICICI,23.7222,5.845,655622.05021798,100,0,19.89167386249221,43.81944596042111,36.288880177086696
2020-07-06,ICICI,23.7437,5.836,655622.05021798,100,0,19.89167386249221,43.81944596042111,36.288880177086696
2020-07-07,ICICI,23.779,5.792,655622.05021798,100,0,19.89167386249221,43.81944596042111,36.288880177086696
2020-07-08,ICICI,23.8062,5.778,655622.05021798,100,0,19.89167386249221,43.81944596042111,36.288880177086696
2020-07-09,ICICI,23.8155,5.772,655622.05021798,100,0,19.89167386249221,43.81944596042111,36.288880177086696
2020-07-10,ICICI,23.8568,5.76,655622.05021798,100,0,19.89167386249221,43.81944596042111,36.288880177086696
2020-07-13,ICICI,23.8678,5.786,655622.05021798,100,0,19.89167386249221,43.81944596042111,36.288880177086696
2020-07-14,ICICI,23.8679,5.825,655622.05021798,100,0,19.89167386249221,43.81944596042111,36.288880177086696
2020-07-15,ICICI,23.9091,5.815,655622.05021798,100,0,19.89167386249221,43.81944596042111,36.288880177086696
2020-07-16,ICICI,23.9276,5.813,655622.05021798,100,0,19.89167386249221,43.81944596042111,36.288880177086696
2020-07-17,ICICI,23.9327,5.805,655622.05021798,100,0,19.89167386249221,43.81944596042111,36.288880177086696
2020-07-20,ICICI,23.945,5.799,655622.05021798,100,0,19.89167386249221,43.81944596042111,36.288880177086696
2020-07-21,ICICI,23.9461,5.829,655622.05021798,100,0,19.89167386249221,43.81944596042111,36.288880177086696
2020-07-22,ICICI,23.9568,5.814,655622.05021798,100,0,19.89167386249221,43.81944596042111,36.288880177086696
2020-07-23,ICICI,23.9652,5.805,655622.05021798,100,0,19.89167386249221,43.81944596042111,36.288880177086696
2020-07-24,ICICI,23.9787,5.817,655622.05021798,100,0,19.89167386249221,43.81944596042111,36.288880177086696
2020-07-27,ICICI,23.9783,5.859,655622.05021798,100,0,19.89167386249221,43.81944596042111,36.288880177086696
2020-07-28,ICICI,23.9792,5.85,655622.05021798,100,0,19.89167386249221,43.81944596042111,36.288880177086696
2020-07-29,ICICI,23.9865,5.835,655622.05021798,100,0,19.89167386249221,43.81944596042111,36.288880177086696
2020-07-30,ICICI,23.9962,5.825,655622.05021798,100,0,19.89167386249221,43.81944596042111,36.288880177086696
2020-07-31,ICICI,24.0093,5.837,655622.05021798,100,0,19.89167386249221,43.81944596042111,36.288880177086696
2020-08-03,ICICI,24.0226,5.837,650310.9400794,100,0,19.439879019194358,42.88136533049813,37.67875565030752
2020-08-04,ICICI,24.0356,5.833,650310.9400794,100,0,19.439879019194358,42.88136533049813,37.67875565030752
2020-08-05,ICICI,24.0514,5.826,650310.9400794,100,0,19.439879019194358,42.88136533049813,37.67875565030752
2020-08-06,ICICI,24.0398,5.862,650310.9400794,100,0,19.439879019194358,42.88136533049813,37.67875565030752
2020-08-07,ICICI,24.0366,5.886,650310.9400794,100,0,19.439879019194358,42.88136533049813,37.67875565030752
2020-08-10,ICICI,24.0527,5.893,650310.9400794,100,0,19.439879019194358,42.88136533049813,37.67875565030752
2020-08-11,ICICI,24.0604,5.903,650310.9400794,100,0,19.439879019194358,42.88136533049813,37.67875565030752
2020-08-12,ICICI,24.0742,5.884,650310.9400794,100,0,19.439879019194358,42.88136533049813,37.67875565030752
2020-08-13,ICICI,24.0796,5.895,650310.9400794,100,0,19.439879019194358,42.88136533049813,37.67875565030752
2020-08-14,ICICI,24.0686,5.965,650310.9400794,100,0,19.439879019194358,42.88136533049813,37.67875565030752
2020-08-17,ICICI,24.0673,5.975,650310.9400794,100,0,19.439879019194358,42.88136533049813,37.67875565030752
2020-08-18,ICICI,24.076,5.986,650310.9400794,100,0,19.439879019194358,42.88136533049813,37.67875565030752
2020-08-19,ICICI,24.0768,6.008,650310.9400794,100,0,19.439879019194358,42.88136533049813,37.67875565030752
2020-08-20,ICICI,24.0979,6.0,650310.9400794,100,0,19.439879019194358,42.88136533049813,37.67875565030752
2020-08-21,ICICI,24.0467,6.14,650310.9400794,100,0,19.439879019194358,42.88136533049813,37.67875565030752
2020-08-24,ICICI,24.0216,6.221,650310.9400794,100,0,19.439879019194358,42.88136533049813,37.67875565030752
2020-08-25,ICICI,23.9863,6.157,650310.9400794,100,0,19.439879019194358,42.88136533049813,37.67875565030752
2020-08-26,ICICI,23.981,6.203,650310.9400794,100,0,19.439879019194358,42.88136533049813,37.67875565030752
2020-08-27,ICICI,23.9906,6.147,650310.9400794,100,0,19.439879019194358,42.88136533049813,37.67875565030752
2020-08-28,ICICI,23.9873,6.097,650310.9400794,100,0,19.439879019194358,42.88136533049813,37.67875565030752
2020-08-31,ICICI,24.0413,6.078,650310.9400794,100,0,19.439879019194358,42.88136533049813,37.67875565030752
2020-09-01,ICICI,24.1164,5.943,656320.70916574,100,0,20.74746204079707,45.82540757885441,33.42713038034854
2020-09-02,ICICI,24.1308,5.92,656320.70916574,100,0,20.74746204079707,45.82540757885441,33.42713038034854
2020-09-03,ICICI,24.1552,5.896,656320.70916574,100,0,20.74746204079707,45.82540757885441,33.42713038034854
2020-09-04,ICICI,24.1972,5.93,656320.70916574,100,0,20.74746204079707,45.82540757885441,33.42713038034854
2020-09-07,ICICI,24.1893,5.993,656320.70916574,100,0,20.74746204079707,45.82540757885441,33.42713038034854
2020-09-08,ICICI,24.1568,6.056,656320.70916574,100,0,20.74746204079707,45.82540757885441,33.42713038034854
2020-09-09,ICICI,24.1748,5.989,656320.70916574,100,0,20.74746204079707,45.82540757885441,33.42713038034854
2020-09-10,ICICI,24.1703,6.053,656320.70916574,100,0,20.74746204079707,45.82540757885441,33.42713038034854
2020-09-11,ICICI,24.1728,6.041,656320.70916574,100,0,20.74746204079707,45.82540757885441,33.42713038034854
2020-09-14,ICICI,24.1879,6.031,656320.70916574,100,0,20.74746204079707,45.82540757885441,33.42713038034854
2020-09-15,ICICI,24.1705,6.029,656320.70916574,100,0,20.74746204079707,45.82540757885441,33.42713038034854
2020-09-16,ICICI,24.1841,5.992,656320.70916574,100,0,20.74746204079707,45.82540757885441,33.42713038034854
2020-09-17,ICICI,24.1863,6.033,656320.70916574,100,0,20.74746204079707,45.82540757885441,33.42713038034854
2020-09-18,ICICI,24.1942,6.014,656320.70916574,100,0,20.74746204079707,45.82540757885441,33.42713038034854
2020-09-21,ICICI,24.2187,6.016,656320.70916574,100,0,20.74746204079707,45.82540757885441,33.42713038034854
2020-09-22,ICICI,24.2276,6.01,656320.70916574,100,0,20.74746204079707,45.82540757885441,33.42713038034854
2020-09-23,ICICI,24.2311,5.99,656320.70916574,100,0,20.74746204079707,45.82540757885441,33.42713038034854
2020-09-24,ICICI,24.2482,5.992,656320.70916574,100,0,20.74746204079707,45.82540757885441,33.42713038034854
2020-09-25,ICICI,24.2589,6.038,656320.70916574,100,0,20.74746204079707,45.82540757885441,33.42713038034854
2020-09-28,ICICI,24.2631,6.056,656320.70916574,100,0,20.74746204079707,45.82540757885441,33.42713038034854
2020-09-29,ICICI,24.2673,6.037,656320.70916574,100,0,20.74746204079707,45.82540757885441,33.42713038034854
2020-09-30,ICICI,24.2812,6.015,656320.70916574,100,0,20.74746204079707,45.82540757885441,33.42713038034854
2020-10-01,ICICI,24.3001,5.996,651270.31448763,100,0,19.721985962311877,49.0192862929635,31.258727744724634
2020-10-05,ICICI,24.3254,6.004,651270.31448763,100,0,19.721985962311877,49.0192862929635,31.258727744724634
2020-10-06,ICICI,24.3272,6.026,651270.31448763,100,0,19.721985962311877,49.0192862929635,31.258727744724634
2020-10-07,ICICI,24.3476,6.014,651270.31448763,100,0,19.721985962311877,49.0192862929635,31.258727744724634
2020-10-08,ICICI,24.3619,6.015,651270.31448763,100,0,19.721985962311877,49.0192862929635,31.258727744724634
2020-10-09,ICICI,24.4203,5.937,651270.31448763,100,0,19.721985962311877,49.0192862929635,31.258727744724634
2020-10-12,ICICI,24.4435,5.899,651270.31448763,100,0,19.721985962311877,49.0192862929635,31.258727744724634
2020-10-13,ICICI,24.4515,5.904,651270.31448763,100,0,19.721985962311877,49.0192862929635,31.258727744724634
2020-10-14,ICICI,24.4605,5.9,651270.31448763,100,0,19.721985962311877,49.0192862929635,31.258727744724634
2020-10-15,ICICI,24.4739,5.898,651270.31448763,100,0,19.721985962311877,49.0192862929635,31.258727744724634
2020-10-16,ICICI,24.4759,5.935,651270.31448763,100,0,19.721985962311877,49.0192862929635,31.258727744724634
2020-10-19,ICICI,24.4975,5.94,651270.31448763,100,0,19.721985962311877,49.0192862929635,31.258727744724634
2020-10-20,ICICI,24.5042,5.931,651270.31448763,100,0,19.721985962311877,49.0192862929635,31.258727744724634
2020-10-21,ICICI,24.5318,5.912,651270.31448763,100,0,19.721985962311877,49.0192862929635,31.258727744724634
2020-10-22,ICICI,24.5301,5.915,651270.31448763,100,0,19.721985962311877,49.0192862929635,31.258727744724634
2020-10-23,ICICI,24.5499,5.844,651270.31448763,100,0,19.721985962311877,49.0192862929635,31.258727744724634
2020-10-26,ICICI,24.5773,5.834,651270.31448763,100,0,19.721985962311877,49.0192862929635,31.258727744724634
2020-10-27,ICICI,24.5798,5.846,651270.31448763,100,0,19.721985962311877,49.0192862929635,31.258727744724634
2020-10-28,ICICI,24.5899,5.859,651270.31448763,100,0,19.721985962311877,49.0192862929635,31.258727744724634
2020-10-29,ICICI,24.5862,5.881,651270.31448763,100,0,19.721985962311877,49.0192862929635,31.258727744724634
2020-11-02,ICICI,24.6005,5.89,668541.09606572,100,0,18.043538491476973,48.1971672191856,33.75929428933742
2020-11-03,ICICI,24.613,5.898,668541.09606572,100,0,18.043538491476973,48.1971672191856,33.75929428933742
2020-11-04,ICICI,24.6214,5.886,668541.09606572,100,0,18.043538491476973,48.1971672191856,33.75929428933742
2020-11-05,ICICI,24.6532,5.86,668541.09606572,100,0,18.043538491476973,48.1971672191856,33.75929428933742
2020-11-06,ICICI,24.6652,5.871,668541.09606572,100,0,18.043538491476973,48.1971672191856,33.75929428933742
2020-11-09,ICICI,24.6705,5.876,668541.09606572,100,0,18.043538491476973,48.1971672191856,33.75929428933742
2020-11-10,ICICI,24.6679,5.916,668541.09606572,100,0,18.043538491476973,48.1971672191856,33.75929428933742
2020-11-11,ICICI,24.6764,5.903,668541.09606572,100,0,18.043538491476973,48.1971672191856,33.75929428933742
2020-11-12,ICICI,24.6882,5.903,668541.09606572,100,0,18.043538491476973,48.1971672191856,33.75929428933742
2020-11-13,ICICI,24.7034,5.878,668541.09606572,100,0,18.043538491476973,48.1971672191856,33.75929428933742
2020-11-17,ICICI,24.7323,5.877,668541.09606572,100,0,18.043538491476973,48.1971672191856,33.75929428933742
2020-11-18,ICICI,24.7404,5.878,668541.09606572,100,0,18.043538491476973,48.1971672191856,33.75929428933742
2020-11-19,ICICI,24.7641,5.876,668541.09606572,100,0,18.043538491476973,48.1971672191856,33.75929428933742
2020-11-20,ICICI,24.7647,5.877,668541.09606572,100,0,18.043538491476973,48.1971672191856,33.75929428933742
2020-11-23,ICICI,24.7778,5.9,668541.09606572,100,0,18.043538491476973,48.1971672191856,33.75929428933742
2020-11-24,ICICI,24.796,5.88,668541.09606572,100,0,18.043538491476973,48.1971672191856,33.75929428933742
2020-11-25,ICICI,24.8119,5.885,668541.09606572,100,0,18.043538491476973,48.1971672191856,33.75929428933742
2020-11-26,ICICI,24.8385,5.872,668541.09606572,100,0,18.043538491476973,48.1971672191856,33.75929428933742
2020-11-27,ICICI,24.8353,5.911,668541.09606572,100,0,18.043538491476973,48.1971672191856,33.75929428933742
2020-12-01,ICICI,24.8442,5.93,673511.16132063,100,0,19.024658737469668,47.94558257454079,33.02975868798955
2020-12-02,ICICI,24.8397,5.92,673511.16132063,100,0,19.024658737469668,47.94558257454079,33.02975868798955
2020-12-03,ICICI,24.8604,5.932,673511.16132063,100,0,19.024658737469668,47.94558257454079,33.02975868798955
2020-12-04,ICICI,24.8734,5.897,673511.16132063,100,0,19.024658737469668,47.94558257454079,33.02975868798955
2020-12-07,ICICI,24.8923,5.924,673511.16132063,100,0,19.024658737469668,47.94558257454079,33.02975868798955
2020-12-08,ICICI,24.8955,5.939,673511.16132063,100,0,19.024658737469668,47.94558257454079,33.02975868798955
2020-12-09,ICICI,24.899,5.917,673511.16132063,100,0,19.024658737469668,47.94558257454079,33.02975868798955
2020-12-10,ICICI,24.9023,5.916,673511.16132063,100,0,19.024658737469668,47.94558257454079,33.02975868798955
2020-12-11,ICICI,24.9074,5.956,673511.16132063,100,0,19.024658737469668,47.94558257454079,33.02975868798955
2020-12-14,ICICI,24.9056,5.946,673511.16132063,100,0,19.024658737469668,47.94558257454079,33.02975868798955
2020-12-15,ICICI,24.9109,5.941,673511.16132063,100,0,19.024658737469668,47.94558257454079,33.02975868798955
2020-12-16,ICICI,24.9035,5.944,673511.16132063,100,0,19.024658737469668,47.94558257454079,33.02975868798955
2020-12-17,ICICI,24.9126,5.952,673511.16132063,100,0,19.024658737469668,47.94558257454079,33.02975868798955
2020-12-18,ICICI,24.9552,5.959,673511.16132063,100,0,19.024658737469668,47.94558257454079,33.02975868798955
2020-12-21,ICICI,24.9455,5.957,673511.16132063,100,0,19.024658737469668,47.94558257454079,33.02975868798955
2020-12-22,ICICI,24.9784,5.951,673511.16132063,100,0,19.024658737469668,47.94558257454079,33.02975868798955
2020-12-23,ICICI,24.9475,5.95,673511.16132063,100,0,19.024658737469668,47.94558257454079,33.02975868798955
2020-12-24,ICICI,24.9462,5.929,673511.16132063,100,0,19.024658737469668,47.94558257454079,33.02975868798955
2020-12-28,ICICI,24.9604,5.925,673511.16132063,100,0,19.024658737469668,47.94558257454079,33.02975868798955
2020-12-29,ICICI,24.9641,5.927,673511.16132063,100,0,19.024658737469668,47.94558257454079,33.02975868798955
2020-12-30,ICICI,24.9731,5.899,673511.16132063,100,0,19.024658737469668,47.94558257454079,33.02975868798955
2020-12-31,ICICI,24.9781,5.894,673511.16132063,100,0,19.024658737469668,47.94558257454079,33.02975868798955
2021-01-01,ICICI,24.9958,5.898,700655.67481869,100,0,16.044719830296863,51.67524977138756,32.280030398315574
2021-01-04,ICICI,25.0247,5.858,700655.67481869,100,0,16.044719830296863,51.67524977138756,32.280030398315574
2021-01-05,ICICI,25.0446,5.85,700655.67481869,100,0,16.044719830296863,51.67524977138756,32.280030398315574
2021-01-06,ICICI,25.0451,5.894,700655.67481869,100,0,16.044719830296863,51.67524977138756,32.280030398315574
2021-01-07,ICICI,25.0508,5.892,700655.67481869,100,0,16.044719830296863,51.67524977138756,32.280030398315574
2021-01-08,ICICI,25.0605,5.892,700655.67481869,100,0,16.044719830296863,51.67524977138756,32.280030398315574
2021-01-11,ICICI,25.0503,5.924,700655.67481869,100,0,16.044719830296863,51.67524977138756,32.280030398315574
2021-01-12,ICICI,25.0513,5.931,700655.67481869,100,0,16.044719830296863,51.67524977138756,32.280030398315574
2021-01-13,ICICI,25.0515,5.947,700655.67481869,100,0,16.044719830296863,51.67524977138756,32.280030398315574
2021-01-14,ICICI,25.0362,5.924,700655.67481869,100,0,16.044719830296863,51.67524977138756,32.280030398315574
2021-01-15,ICICI,25.0357,5.988,700655.67481869,100,0,16.044719830296863,51.67524977138756,32.280030398315574
2021-01-18,ICICI,25.027,5.957,700655.67481869,100,0,16.044719830296863,51.67524977138756,32.280030398315574
2021-01-19,ICICI,25.0371,5.936,700655.67481869,100,0,16.044719830296863,51.67524977138756,32.280030398315574
2021-01-20,ICICI,25.0465,5.942,700655.67481869,100,0,16.044719830296863,51.67524977138756,32.280030398315574
2021-01-21,ICICI,25.0523,5.956,700655.67481869,100,0,16.044719830296863,51.67524977138756,32.280030398315574
2021-01-22,ICICI,25.0443,5.939,700655.67481869,100,0,16.044719830296863,51.67524977138756,32.280030398315574
2021-01-25,ICICI,25.055,5.954,700655.67481869,100,0,16.044719830296863,51.67524977138756,32.280030398315574
2021-01-27,ICICI,25.0589,5.954,700655.67481869,100,0,16.044719830296863,51.67524977138756,32.280030398315574
2021-01-28,ICICI,25.0636,5.933,700655.67481869,100,0,16.044719830296863,51.67524977138756,32.280030398315574
2021-01-29,ICICI,25.0843,5.949,700655.67481869,100,0,16.044719830296863,51.67524977138756,32.280030398315574
2021-02-01,ICICI,25.0501,6.06,711677.23247618,100,0,20.338408114643656,51.56937910222748,28.092212783128865
2021-02-02,ICICI,25.0386,6.127,711677.23247618,100,0,20.338408114643656,51.56937910222748,28.092212783128865
2021-02-03,ICICI,25.0485,6.084,711677.23247618,100,0,20.338408114643656,51.56937910222748,28.092212783128865
2021-02-04,ICICI,25.0462,6.074,711677.23247618,100,0,20.338408114643656,51.56937910222748,28.092212783128865
2021-02-05,ICICI,25.0472,6.071,711677.23247618,100,0,20.338408114643656,51.56937910222748,28.092212783128865
2021-02-08,ICICI,25.0518,6.04,711677.23247618,100,0,20.338408114643656,51.56937910222748,28.092212783128865
2021-02-09,ICICI,25.0472,6.074,711677.23247618,100,0,20.338408114643656,51.56937910222748,28.092212783128865
2021-02-10,ICICI,25.0521,6.01,711677.23247618,100,0,20.338408114643656,51.56937910222748,28.092212783128865
2021-02-11,ICICI,25.0668,5.962,711677.23247618,100,0,20.338408114643656,51.56937910222748,28.092212783128865
2021-02-12,ICICI,25.0752,5.99,711677.23247618,100,0,20.338408114643656,51.56937910222748,28.092212783128865
2021-02-15,ICICI,25.0959,6.022,711677.23247618,100,0,20.338408114643656,51.56937910222748,28.092212783128865
2021-02-16,ICICI,25.1013,6.022,711677.23247618,100,0,20.338408114643656,51.56937910222748,28.092212783128865
2021-02-17,ICICI,25.1086,6.03,711677.23247618,100,0,20.338408114643656,51.56937910222748,28.092212783128865
2021-02-18,ICICI,25.1134,6.132,711677.23247618,100,0,20.338408114643656,51.56937910222748,28.092212783128865
2021-02-22,ICICI,25.0834,6.202,711677.23247618,100,0,20.338408114643656,51.56937910222748,28.092212783128865
2021-02-23,ICICI,25.0827,6.172,711677.23247618,100,0,20.338408114643656,51.56937910222748,28.092212783128865
2021-02-24,ICICI,25.1024,6.147,711677.23247618,100,0,20.338408114643656,51.56937910222748,28.092212783128865
2021-02-25,ICICI,25.0906,6.182,711677.23247618,100,0,20.338408114643656,51.56937910222748,28.092212783128865
2021-02-26,ICICI,25.0781,6.229,711677.23247618,100,0,20.338408114643656,51.56937910222748,28.092212783128865
2021-03-01,ICICI,25.1023,6.209,721717.09549245,100,0,15.783702119177695,57.574728088601226,26.641569792221095
2021-03-02,ICICI,25.1182,6.236,721717.09549245,100,0,15.783702119177695,57.574728088601226,26.641569792221095
2021-03-03,ICICI,25.1168,6.238,721717.09549245,100,0,15.783702119177695,57.574728088601226,26.641569792221095
2021-03-04,ICICI,25.1315,6.212,721717.09549245,100,0,15.783702119177695,57.574728088601226,26.641569792221095
2021-03-05,ICICI,25.1311,6.232,721717.09549245,100,0,15.783702119177695,57.574728088601226,26.641569792221095
2021-03-08,ICICI,25.15,6.223,721717.09549245,100,0,15.783702119177695,57.574728088601226,26.641569792221095
2021-03-09,ICICI,25.1623,6.206,721717.09549245,100,0,15.783702119177695,57.574728088601226,26.641569792221095
2021-03-10,ICICI,25.1567,6.247,721717.09549245,100,0,15.783702119177695,57.574728088601226,26.641569792221095
2021-03-12,ICICI,25.1615,6.232,721717.09549245,100,0,15.783702119177695,57.574728088601226,26.641569792221095
2021-03-15,ICICI,25.1449,6.201,721717.09549245,100,0,15.783702119177695,57.574728088601226,26.641569792221095
2021-03-16,ICICI,25.1328,6.18,721717.09549245,100,0,15.783702119177695,57.574728088601226,26.641569792221095
2021-03-17,ICICI,25.1312,6.185,721717.09549245,100,0,15.783702119177695,57.574728088601226,26.641569792221095
2021-03-18,ICICI,25.1416,6.202,721717.09549245,100,0,15.783702119177695,57.574728088601226,26.641569792221095
2021-03-19,ICICI,25.1474,6.193,721717.09549245,100,0,15.783702119177695,57.574728088601226,26.641569792221095
2021-03-22,ICICI,25.1732,6.18,721717.09549245,100,0,15.783702119177695,57.574728088601226,26.641569792221095
2021-03-23,ICICI,25.1904,6.144,721717.09549245,100,0,15.783702119177695,57.574728088601226,26.641569792221095
2021-03-24,ICICI,25.2091,6.152,721717.09549245,100,0,15.783702119177695,57.574728088601226,26.641569792221095
2021-03-25,ICICI,25.2182,6.131,721717.09549245,100,0,15.783702119177695,57.574728088601226,26.641569792221095
2021-03-26,ICICI,25.2272,6.123,721717.09549245,100,0,15.783702119177695,57.574728088601226,26.641569792221095
2021-03-30,ICICI,25.2553,6.143,721717.09549245,100,0,15.783702119177695,57.574728088601226,26.641569792221095
2021-03-31,ICICI,25.2778,6.177,721717.09549245,100,0,15.783702119177695,57.574728088601226,26.641569792221095
2021-04-05,ICICI,25.3094,6.123,722750.39489051,100,0,15.82393673484882,55.63422438016119,28.541838884990007
2021-04-06,ICICI,25.3303,6.122,722750.39489051,100,0,15.82393673484882,55.63422438016119,28.541838884990007
2021-04-07,ICICI,25.3317,6.082,722750.39489051,100,0,15.82393673484882,55.63422438016119,28.541838884990007
2021-04-08,ICICI,25.3412,6.031,722750.39489051,100,0,15.82393673484882,55.63422438016119,28.541838884990007
2021-04-09,ICICI,25.3357,6.017,722750.39489051,100,0,15.82393673484882,55.63422438016119,28.541838884990007
2021-04-12,ICICI,25.3405,6.011,722750.39489051,100,0,15.82393673484882,55.63422438016119,28.541838884990007
2021-04-15,ICICI,25.3444,6.126,722750.39489051,100,0,15.82393673484882,55.63422438016119,28.541838884990007
2021-04-16,ICICI,25.3381,6.088,722750.39489051,100,0,15.82393673484882,55.63422438016119,28.541838884990007
2021-04-19,ICICI,25.3499,6.081,722750.39489051,100,0,15.82393673484882,55.63422438016119,28.541838884990007
2021-04-20,ICICI,25.3768,6.074,722750.39489051,100,0,15.82393673484882,55.63422438016119,28.541838884990007
2021-04-22,ICICI,25.389,6.05,722750.39489051,100,0,15.82393673484882,55.63422438016119,28.541838884990007
2021-04-23,ICICI,25.3992,6.035,722750.39489051,100,0,15.82393673484882,55.63422438016119,28.541838884990007
2021-04-26,ICICI,25.4206,6.038,722750.39489051,100,0,15.82393673484882,55.63422438016119,28.541838884990007
2021-04-27,ICICI,25.4305,6.055,722750.39489051,100,0,15.82393673484882,55.63422438016119,28.541838884990007
2021-04-28,ICICI,25.4481,6.053,722750.39489051,100,0,15.82393673484882,55.63422438016119,28.541838884990007
2021-04-29,ICICI,25.4496,6.059,722750.39489051,100,0,15.82393673484882,55.63422438016119,28.541838884990007
2021-04-30,ICICI,25.4681,6.03,722750.39489051,100,0,15.82393673484882,55.63422438016119,28.541838884990007
2021-05-03,ICICI,25.5013,6.001,744263.70278141,100,0,16.428675688894067,56.06902881868692,27.50229549241901
2021-05-04,ICICI,25.5015,6.015,744263.70278141,100,0,16.428675688894067,56.06902881868692,27.50229549241901
2021-05-05,ICICI,25.5163,5.978,744263.70278141,100,0,16.428675688894067,56.06902881868692,27.50229549241901
2021-05-06,ICICI,25.5323,5.974,744263.70278141,100,0,16.428675688894067,56.06902881868692,27.50229549241901
2021-05-07,ICICI,25.5223,6.015,744263.70278141,100,0,16.428675688894067,56.06902881868692,27.50229549241901
2021-05-10,ICICI,25.544,6.014,744263.70278141,100,0,16.428675688894067,56.06902881868692,27.50229549241901
2021-05-11,ICICI,25.55,6.008,744263.70278141,100,0,16.428675688894067,56.06902881868692,27.50229549241901
2021-05-12,ICICI,25.5579,6.01,744263.70278141,100,0,16.428675688894067,56.06902881868692,27.50229549241901
2021-05-14,ICICI,25.5692,5.986,744263.70278141,100,0,16.428675688894067,56.06902881868692,27.50229549241901
2021-05-17,ICICI,25.6023,5.972,744263.70278141,100,0,16.428675688894067,56.06902881868692,27.50229549241901
