Date,Fund,NAV,India_10Y_Yield,Total_AUM_Lakhs,Reported_NAV_Total,Cash_Liquidity,AAA_Sovereign,AA_Rated,Below_AA
07-02-2023,HDFC,21.3971,7.309,843755.97,100,0,38.82,49.9,11.28
08-02-2023,HDFC,21.3919,7.344,843755.97,100,0,38.82,49.9,11.28
09-02-2023,HDFC,21.3896,7.344,843755.97,100,0,38.82,49.9,11.28
10-02-2023,HDFC,21.3946,7.363,843755.97,100,0,38.82,49.9,11.28
13-02-2023,HDFC,21.406,7.366,843755.97,100,0,38.82,49.9,11.28
14-02-2023,HDFC,21.3913,7.371,843755.97,100,0,38.82,49.9,11.28
15-02-2023,HDFC,21.3975,7.347,843755.97,100,0,38.82,49.9,11.28
16-02-2023,HDFC,21.3992,7.342,843755.97,100,0,38.82,49.9,11.28
17-02-2023,HDFC,21.3939,7.388,843755.97,100,0,38.82,49.9,11.28
20-02-2023,HDFC,21.4108,7.37,843755.97,100,0,38.82,49.9,11.28
21-02-2023,HDFC,21.4151,7.391,843755.97,100,0,38.82,49.9,11.28
22-02-2023,HDFC,21.412,7.429,843755.97,100,0,38.82,49.9,11.28
23-02-2023,HDFC,21.4191,7.391,843755.97,100,0,38.82,49.9,11.28
24-02-2023,HDFC,21.4232,7.419,843755.97,100,0,38.82,49.9,11.28
27-02-2023,HDFC,21.4262,7.448,843755.97,100,0,38.82,49.9,11.28
28-02-2023,HDFC,21.4272,7.457,843755.97,100,0,38.82,49.9,11.28
01-03-2023,HDFC,21.4317,7.434,848182.53,100,0,33,51.36,15.64
02-03-2023,HDFC,21.4308,7.43,848182.53,100,0,33,51.36,15.64
03-03-2023,HDFC,21.437,7.416,848182.53,100,0,33,51.36,15.64
06-03-2023,HDFC,21.4444,7.418,848182.53,100,0,33,51.36,15.64
08-03-2023,HDFC,21.4394,7.459,848182.53,100,0,33,51.36,15.64
09-03-2023,HDFC,21.4423,7.441,848182.53,100,0,33,51.36,15.64
10-03-2023,HDFC,21.4514,7.429,848182.53,100,0,33,51.36,15.64
13-03-2023,HDFC,21.4798,7.365,848182.53,100,0,33,51.36,15.64
14-03-2023,HDFC,21.4909,7.378,848182.53,100,0,33,51.36,15.64
15-03-2023,HDFC,21.492,7.363,848182.53,100,0,33,51.36,15.64
16-03-2023,HDFC,21.4991,7.352,848182.53,100,0,33,51.36,15.64
17-03-2023,HDFC,21.5026,7.354,848182.53,100,0,33,51.36,15.64
20-03-2023,HDFC,21.5233,7.334,848182.53,100,0,33,51.36,15.64
21-03-2023,HDFC,21.5206,7.354,848182.53,100,0,33,51.36,15.64
23-03-2023,HDFC,21.5335,7.345,848182.53,100,0,33,51.36,15.64
24-03-2023,HDFC,21.5499,7.318,848182.53,100,0,33,51.36,15.64
27-03-2023,HDFC,21.5574,7.312,848182.53,100,0,33,51.36,15.64
28-03-2023,HDFC,21.5423,7.321,848182.53,100,0,33,51.36,15.64
29-03-2023,HDFC,21.5615,7.296,848182.53,100,0,33,51.36,15.64
31-03-2023,HDFC,21.5919,7.315,848182.53,100,0,33,51.36,15.64
03-04-2023,HDFC,21.5998,7.315,857255.61,100,0,34.95,50.12,14.93
05-04-2023,HDFC,21.6246,7.273,857255.61,100,0,34.95,50.12,14.93
06-04-2023,HDFC,21.6616,7.219,857255.61,100,0,34.95,50.12,14.93
10-04-2023,HDFC,21.6825,7.227,857255.61,100,0,34.95,50.12,14.93
11-04-2023,HDFC,21.6833,7.224,857255.61,100,0,34.95,50.12,14.93
12-04-2023,HDFC,21.6955,7.213,857255.61,100,0,34.95,50.12,14.93
13-04-2023,HDFC,21.6995,7.229,857255.61,100,0,34.95,50.12,14.93
17-04-2023,HDFC,21.7183,7.247,857255.61,100,0,34.95,50.12,14.93
18-04-2023,HDFC,21.7254,7.221,857255.61,100,0,34.95,50.12,14.93
19-04-2023,HDFC,21.7315,7.227,857255.61,100,0,34.95,50.12,14.93
20-04-2023,HDFC,21.7384,7.22,857255.61,100,0,34.95,50.12,14.93
21-04-2023,HDFC,21.746,7.185,857255.61,100,0,34.95,50.12,14.93
24-04-2023,HDFC,21.7691,7.111,857255.61,100,0,34.95,50.12,14.93
25-04-2023,HDFC,21.7789,7.11,857255.61,100,0,34.95,50.12,14.93
26-04-2023,HDFC,21.7902,7.116,857255.61,100,0,34.95,50.12,14.93
27-04-2023,HDFC,21.793,7.097,857255.61,100,0,34.95,50.12,14.93
28-04-2023,HDFC,21.7975,7.116,857255.61,100,0,34.95,50.12,14.93
02-05-2023,HDFC,21.8161,7.106,855993.55,100,0,35.16,54.41,10.43
03-05-2023,HDFC,21.8328,7.011,855993.55,100,0,35.16,54.41,10.43
04-05-2023,HDFC,21.845,7.014,855993.55,100,0,35.16,54.41,10.43
08-05-2023,HDFC,21.855,7.047,855993.55,100,0,35.16,54.41,10.43
09-05-2023,HDFC,21.8566,7.046,855993.55,100,0,35.16,54.41,10.43
10-05-2023,HDFC,21.8556,7.036,855993.55,100,0,35.16,54.41,10.43
11-05-2023,HDFC,21.8629,7.023,855993.55,100,0,35.16,54.41,10.43
12-05-2023,HDFC,21.8746,6.995,855993.55,100,0,35.16,54.41,10.43
15-05-2023,HDFC,21.8883,7.001,855993.55,100,0,35.16,54.41,10.43
16-05-2023,HDFC,21.9012,6.963,855993.55,100,0,35.16,54.41,10.43
17-05-2023,HDFC,21.9187,6.972,855993.55,100,0,35.16,54.41,10.43
18-05-2023,HDFC,21.9258,6.983,855993.55,100,0,35.16,54.41,10.43
19-05-2023,HDFC,21.9332,7.004,855993.55,100,0,35.16,54.41,10.43
22-05-2023,HDFC,21.9591,6.985,855993.55,100,0,35.16,54.41,10.43
23-05-2023,HDFC,21.9535,7.016,855993.55,100,0,35.16,54.41,10.43
24-05-2023,HDFC,21.9603,6.99,855993.55,100,0,35.16,54.41,10.43
25-05-2023,HDFC,21.9602,7.007,855993.55,100,0,35.16,54.41,10.43
26-05-2023,HDFC,21.9594,7.003,855993.55,100,0,35.16,54.41,10.43
29-05-2023,HDFC,21.9648,7.024,855993.55,100,0,35.16,54.41,10.43
30-05-2023,HDFC,21.9597,7.011,855993.55,100,0,35.16,54.41,10.43
31-05-2023,HDFC,21.9704,6.989,855993.55,100,0,35.16,54.41,10.43
01-06-2023,HDFC,21.983,6.979,851383.23,100,0,33.98,55.53,10.49
02-06-2023,HDFC,21.9934,6.984,851383.23,100,0,33.98,55.53,10.49
05-06-2023,HDFC,21.9975,6.997,851383.23,100,0,33.98,55.53,10.49
06-06-2023,HDFC,22.0046,6.977,851383.23,100,0,33.98,55.53,10.49
07-06-2023,HDFC,22.0089,6.982,851383.23,100,0,33.98,55.53,10.49
08-06-2023,HDFC,22.0037,7.021,851383.23,100,0,33.98,55.53,10.49
09-06-2023,HDFC,21.9985,7.039,851383.23,100,0,33.98,55.53,10.49
12-06-2023,HDFC,22.0108,7.016,851383.23,100,0,33.98,55.53,10.49
13-06-2023,HDFC,22.0147,7.002,851383.23,100,0,33.98,55.53,10.49
14-06-2023,HDFC,22.0141,7.011,851383.23,100,0,33.98,55.53,10.49
15-06-2023,HDFC,22.0108,7.036,851383.23,100,0,33.98,55.53,10.49
16-06-2023,HDFC,22.01,7.034,851383.23,100,0,33.98,55.53,10.49
19-06-2023,HDFC,22.0201,7.053,851383.23,100,0,33.98,55.53,10.49
20-06-2023,HDFC,22.0282,7.059,851383.23,100,0,33.98,55.53,10.49
21-06-2023,HDFC,22.025,7.067,851383.23,100,0,33.98,55.53,10.49
22-06-2023,HDFC,22.02,7.086,851383.23,100,0,33.98,55.53,10.49
23-06-2023,HDFC,22.0258,7.074,851383.23,100,0,33.98,55.53,10.49
26-06-2023,HDFC,22.0362,7.066,851383.23,100,0,33.98,55.53,10.49
27-06-2023,HDFC,22.0359,7.063,851383.23,100,0,33.98,55.53,10.49
28-06-2023,HDFC,22.0469,7.056,851383.23,100,0,33.98,55.53,10.49
30-06-2023,HDFC,22.0471,7.11,851383.23,100,0,33.98,55.53,10.49
03-07-2023,HDFC,22.0555,7.117,849199.72,100,0,34.13,54.42,11.45
04-07-2023,HDFC,22.061,7.119,849199.72,100,0,34.13,54.42,11.45
05-07-2023,HDFC,22.0645,7.105,849199.72,100,0,34.13,54.42,11.45
06-07-2023,HDFC,22.0735,7.147,849199.72,100,0,34.13,54.42,11.45
07-07-2023,HDFC,22.0743,7.159,849199.72,100,0,34.13,54.42,11.45
10-07-2023,HDFC,22.0849,7.149,849199.72,100,0,34.13,54.42,11.45
11-07-2023,HDFC,22.097,7.095,849199.72,100,0,34.13,54.42,11.45
12-07-2023,HDFC,22.1003,7.118,849199.72,100,0,34.13,54.42,11.45
13-07-2023,HDFC,22.1197,7.071,849199.72,100,0,34.13,54.42,11.45
14-07-2023,HDFC,22.1247,7.089,849199.72,100,0,34.13,54.42,11.45
17-07-2023,HDFC,22.144,7.074,849199.72,100,0,34.13,54.42,11.45
18-07-2023,HDFC,22.1538,7.058,849199.72,100,0,34.13,54.42,11.45
19-07-2023,HDFC,22.153,7.072,849199.72,100,0,34.13,54.42,11.45
20-07-2023,HDFC,22.163,7.083,849199.72,100,0,34.13,54.42,11.45
21-07-2023,HDFC,22.1641,7.087,849199.72,100,0,34.13,54.42,11.45
24-07-2023,HDFC,22.1836,7.071,849199.72,100,0,34.13,54.42,11.45
25-07-2023,HDFC,22.1721,7.1,849199.72,100,0,34.13,54.42,11.45
26-07-2023,HDFC,22.1841,7.096,849199.72,100,0,34.13,54.42,11.45
27-07-2023,HDFC,22.186,7.12,849199.72,100,0,34.13,54.42,11.45
28-07-2023,HDFC,22.1779,7.161,849199.72,100,0,34.13,54.42,11.45
31-07-2023,HDFC,22.1937,7.172,849199.72,100,0,34.13,54.42,11.45
01-08-2023,HDFC,22.2021,7.156,844311.96,100,0,34.37,52.45,13.18
02-08-2023,HDFC,22.211,7.154,844311.96,100,0,34.37,52.45,13.18
03-08-2023,HDFC,22.2054,7.194,844311.96,100,0,34.37,52.45,13.18
04-08-2023,HDFC,22.2032,7.193,844311.96,100,0,34.37,52.45,13.18
07-08-2023,HDFC,22.2162,7.197,844311.96,100,0,34.37,52.45,13.18
08-08-2023,HDFC,22.2219,7.168,844311.96,100,0,34.37,52.45,13.18
09-08-2023,HDFC,22.2226,7.178,844311.96,100,0,34.37,52.45,13.18
10-08-2023,HDFC,22.2252,7.154,844311.96,100,0,34.37,52.45,13.18
11-08-2023,HDFC,22.2194,7.198,844311.96,100,0,34.37,52.45,13.18
14-08-2023,HDFC,22.2308,7.209,844311.96,100,0,34.37,52.45,13.18
17-08-2023,HDFC,22.2312,7.25,844311.96,100,0,34.37,52.45,13.18
18-08-2023,HDFC,22.2377,7.214,844311.96,100,0,34.37,52.45,13.18
21-08-2023,HDFC,22.2547,7.22,844311.96,100,0,34.37,52.45,13.18
22-08-2023,HDFC,22.2592,7.218,844311.96,100,0,34.37,52.45,13.18
23-08-2023,HDFC,22.2698,7.194,844311.96,100,0,34.37,52.45,13.18
24-08-2023,HDFC,22.2759,7.193,844311.96,100,0,34.37,52.45,13.18
25-08-2023,HDFC,22.2828,7.206,844311.96,100,0,34.37,52.45,13.18
28-08-2023,HDFC,22.2982,7.178,844311.96,100,0,34.37,52.45,13.18
29-08-2023,HDFC,22.3056,7.18,844311.96,100,0,34.37,52.45,13.18
30-08-2023,HDFC,22.3106,7.185,844311.96,100,0,34.37,52.45,13.18
31-08-2023,HDFC,22.3169,7.166,844311.96,100,0,34.37,52.45,13.18
01-09-2023,HDFC,22.3211,7.175,835593.25,100,0,39.88,51.31,8.81
04-09-2023,HDFC,22.3315,7.204,835593.25,100,0,39.88,51.31,8.81
05-09-2023,HDFC,22.3342,7.206,835593.25,100,0,39.88,51.31,8.81
06-09-2023,HDFC,22.333,7.21,835593.25,100,0,39.88,51.31,8.81
07-09-2023,HDFC,22.3415,7.173,835593.25,100,0,39.88,51.31,8.81
08-09-2023,HDFC,22.3435,7.199,835593.25,100,0,39.88,51.31,8.81
11-09-2023,HDFC,22.3471,7.209,835593.25,100,0,39.88,51.31,8.81
12-09-2023,HDFC,22.3464,7.203,835593.25,100,0,39.88,51.31,8.81
13-09-2023,HDFC,22.3578,7.172,835593.25,100,0,39.88,51.31,8.81
14-09-2023,HDFC,22.3746,7.101,835593.25,100,0,39.88,51.31,8.81
15-09-2023,HDFC,22.3665,7.158,835593.25,100,0,39.88,51.31,8.81
18-09-2023,HDFC,22.3789,7.149,835593.25,100,0,39.88,51.31,8.81
20-09-2023,HDFC,22.3885,7.153,835593.25,100,0,39.88,51.31,8.81
21-09-2023,HDFC,22.3921,7.136,835593.25,100,0,39.88,51.31,8.81
22-09-2023,HDFC,22.3964,7.15,835593.25,100,0,39.88,51.31,8.81
25-09-2023,HDFC,22.4017,7.15,835593.25,100,0,39.88,51.31,8.81
26-09-2023,HDFC,22.4063,7.146,835593.25,100,0,39.88,51.31,8.81
27-09-2023,HDFC,22.4087,7.173,835593.25,100,0,39.88,51.31,8.81
29-09-2023,HDFC,22.4027,7.21,835593.25,100,0,39.88,51.31,8.81
30-09-2023,HDFC,22.407,7.21,835593.25,100,0,39.88,51.31,8.81
03-10-2023,HDFC,22.4143,7.235,830197.91,100,0,40.33,49.97,9.7
04-10-2023,HDFC,22.416,7.238,830197.91,100,0,40.33,49.97,9.7
05-10-2023,HDFC,22.4299,7.214,830197.91,100,0,40.33,49.97,9.7
06-10-2023,HDFC,22.3971,7.339,830197.91,100,0,40.33,49.97,9.7
09-10-2023,HDFC,22.3939,7.386,830197.91,100,0,40.33,49.97,9.7
10-10-2023,HDFC,22.3979,7.351,830197.91,100,0,40.33,49.97,9.7
11-10-2023,HDFC,22.4131,7.307,830197.91,100,0,40.33,49.97,9.7
12-10-2023,HDFC,22.4211,7.302,830197.91,100,0,40.33,49.97,9.7
13-10-2023,HDFC,22.4245,7.32,830197.91,100,0,40.33,49.97,9.7
16-10-2023,HDFC,22.4363,7.333,830197.91,100,0,40.33,49.97,9.7
17-10-2023,HDFC,22.4401,7.328,830197.91,100,0,40.33,49.97,9.7
18-10-2023,HDFC,22.443,7.353,830197.91,100,0,40.33,49.97,9.7
19-10-2023,HDFC,22.4414,7.369,830197.91,100,0,40.33,49.97,9.7
20-10-2023,HDFC,22.4434,7.365,830197.91,100,0,40.33,49.97,9.7
23-10-2023,HDFC,22.4544,7.382,830197.91,100,0,40.33,49.97,9.7
25-10-2023,HDFC,22.47,7.343,830197.91,100,0,40.33,49.97,9.7
26-10-2023,HDFC,22.4708,7.366,830197.91,100,0,40.33,49.97,9.7
27-10-2023,HDFC,22.4776,7.351,830197.91,100,0,40.33,49.97,9.7
30-10-2023,HDFC,22.4881,7.369,830197.91,100,0,40.33,49.97,9.7
31-10-2023,HDFC,22.4918,7.351,830197.91,100,0,40.33,49.97,9.7
01-11-2023,HDFC,22.4937,7.358,828220.35,100,0,40.14,51.6,8.26
02-11-2023,HDFC,22.5062,7.322,828220.35,100,0,40.14,51.6,8.26
03-11-2023,HDFC,22.5185,7.317,828220.35,100,0,40.14,51.6,8.26
06-11-2023,HDFC,22.5364,7.305,828220.35,100,0,40.14,51.6,8.26
07-11-2023,HDFC,22.5431,7.28,828220.35,100,0,40.14,51.6,8.26
08-11-2023,HDFC,22.5534,7.266,828220.35,100,0,40.14,51.6,8.26
09-11-2023,HDFC,22.5587,7.269,828220.35,100,0,40.14,51.6,8.26
10-11-2023,HDFC,22.5573,7.3,828220.35,100,0,40.14,51.6,8.26
13-11-2023,HDFC,22.5775,7.283,828220.35,100,0,40.14,51.6,8.26
15-11-2023,HDFC,22.5916,7.225,828220.35,100,0,40.14,51.6,8.26
16-11-2023,HDFC,22.5986,7.232,828220.35,100,0,40.14,51.6,8.26
17-11-2023,HDFC,22.6043,7.212,828220.35,100,0,40.14,51.6,8.26
20-11-2023,HDFC,22.6129,7.252,828220.35,100,0,40.14,51.6,8.26
21-11-2023,HDFC,22.6053,7.269,828220.35,100,0,40.14,51.6,8.26
22-11-2023,HDFC,22.6094,7.247,828220.35,100,0,40.14,51.6,8.26
23-11-2023,HDFC,22.6142,7.253,828220.35,100,0,40.14,51.6,8.26
24-11-2023,HDFC,22.6099,7.272,828220.35,100,0,40.14,51.6,8.26
28-11-2023,HDFC,22.6311,7.273,828220.35,100,0,40.14,51.6,8.26
29-11-2023,HDFC,22.6324,7.252,828220.35,100,0,40.14,51.6,8.26
30-11-2023,HDFC,22.6304,7.279,828220.35,100,0,40.14,51.6,8.26
01-12-2023,HDFC,22.6311,7.29,823938.4,100,0,32.87,54.78,12.35
04-12-2023,HDFC,22.6482,7.271,823938.4,100,0,32.87,54.78,12.35
05-12-2023,HDFC,22.65,7.262,823938.4,100,0,32.87,54.78,12.35
06-12-2023,HDFC,22.6554,7.248,823938.4,100,0,32.87,54.78,12.35
07-12-2023,HDFC,22.6642,7.236,823938.4,100,0,32.87,54.78,12.35
08-12-2023,HDFC,22.6682,7.266,823938.4,100,0,32.87,54.78,12.35
11-12-2023,HDFC,22.6791,7.281,823938.4,100,0,32.87,54.78,12.35
12-12-2023,HDFC,22.6791,7.275,823938.4,100,0,32.87,54.78,12.35
13-12-2023,HDFC,22.6824,7.259,823938.4,100,0,32.87,54.78,12.35
14-12-2023,HDFC,22.7001,7.194,823938.4,100,0,32.87,54.78,12.35
15-12-2023,HDFC,22.719,7.163,823938.4,100,0,32.87,54.78,12.35
18-12-2023,HDFC,22.7343,7.153,823938.4,100,0,32.87,54.78,12.35
19-12-2023,HDFC,22.7363,7.171,823938.4,100,0,32.87,54.78,12.35
20-12-2023,HDFC,22.7679,7.171,823938.4,100,0,32.87,54.78,12.35
21-12-2023,HDFC,22.7654,7.184,823938.4,100,0,32.87,54.78,12.35
22-12-2023,HDFC,22.7615,7.188,823938.4,100,0,32.87,54.78,12.35
26-12-2023,HDFC,22.7873,7.183,823938.4,100,0,32.87,54.78,12.35
27-12-2023,HDFC,22.7845,7.205,823938.4,100,0,32.87,54.78,12.35
28-12-2023,HDFC,22.7797,7.207,823938.4,100,0,32.87,54.78,12.35
29-12-2023,HDFC,22.7898,7.176,823938.4,100,0,32.87,54.78,12.35
01-01-2024,HDFC,22.8103,7.196,824543.91,100,0,33.5,55.27,11.23
02-01-2024,HDFC,22.8182,7.206,824543.91,100,0,33.5,55.27,11.23
03-01-2024,HDFC,22.8318,7.216,824543.91,100,0,33.5,55.27,11.23
04-01-2024,HDFC,22.8344,7.22,824543.91,100,0,33.5,55.27,11.23
05-01-2024,HDFC,22.8377,7.235,824543.91,100,0,33.5,55.27,11.23
08-01-2024,HDFC,22.8491,7.203,824543.91,100,0,33.5,55.27,11.23
09-01-2024,HDFC,22.8637,7.189,824543.91,100,0,33.5,55.27,11.23
10-01-2024,HDFC,22.883,7.178,824543.91,100,0,33.5,55.27,11.23
11-01-2024,HDFC,22.9018,7.165,824543.91,100,0,33.5,55.27,11.23
12-01-2024,HDFC,22.9095,7.178,824543.91,100,0,33.5,55.27,11.23
15-01-2024,HDFC,22.9264,7.148,824543.91,100,0,33.5,55.27,11.23
16-01-2024,HDFC,22.9311,7.146,824543.91,100,0,33.5,55.27,11.23
17-01-2024,HDFC,22.936,7.163,824543.91,100,0,33.5,55.27,11.23
18-01-2024,HDFC,22.9427,7.178,824543.91,100,0,33.5,55.27,11.23
19-01-2024,HDFC,22.9363,7.184,824543.91,100,0,33.5,55.27,11.23
23-01-2024,HDFC,22.9602,7.174,824543.91,100,0,33.5,55.27,11.23
24-01-2024,HDFC,22.9641,7.181,824543.91,100,0,33.5,55.27,11.23
25-01-2024,HDFC,22.9493,7.171,824543.91,100,0,33.5,55.27,11.23
29-01-2024,HDFC,22.9796,7.171,824543.91,100,0,33.5,55.27,11.23
30-01-2024,HDFC,22.9793,7.155,824543.91,100,0,33.5,55.27,11.23
31-01-2024,HDFC,22.9968,7.144,824543.91,100,0,33.5,55.27,11.23
01-02-2024,HDFC,23.0295,7.064,819140.1,100,0,30.14,56.67,13.19
02-02-2024,HDFC,23.0488,7.05,819140.1,100,0,30.14,56.67,13.19
05-02-2024,HDFC,23.0496,7.091,819140.1,100,0,30.14,56.67,13.19
06-02-2024,HDFC,23.0499,7.092,819140.1,100,0,30.14,56.67,13.19
07-02-2024,HDFC,23.0547,7.074,819140.1,100,0,30.14,56.67,13.19
08-02-2024,HDFC,23.0595,7.082,819140.1,100,0,30.14,56.67,13.19
09-02-2024,HDFC,23.0566,7.114,819140.1,100,0,30.14,56.67,13.19
12-02-2024,HDFC,23.0682,7.097,819140.1,100,0,30.14,56.67,13.19
13-02-2024,HDFC,23.0804,7.097,819140.1,100,0,30.14,56.67,13.19
14-02-2024,HDFC,23.0892,7.114,819140.1,100,0,30.14,56.67,13.19
15-02-2024,HDFC,23.1004,7.085,819140.1,100,0,30.14,56.67,13.19
16-02-2024,HDFC,23.1033,7.099,819140.1,100,0,30.14,56.67,13.19
20-02-2024,HDFC,23.1285,7.062,819140.1,100,0,30.14,56.67,13.19
21-02-2024,HDFC,23.1188,7.045,819140.1,100,0,30.14,56.67,13.19
22-02-2024,HDFC,23.115,7.062,819140.1,100,0,30.14,56.67,13.19
23-02-2024,HDFC,23.134,7.077,819140.1,100,0,30.14,56.67,13.19
26-02-2024,HDFC,23.1603,7.063,819140.1,100,0,30.14,56.67,13.19
27-02-2024,HDFC,23.1591,7.068,819140.1,100,0,30.14,56.67,13.19
28-02-2024,HDFC,23.1611,7.065,819140.1,100,0,30.14,56.67,13.19
29-02-2024,HDFC,23.1771,7.078,819140.1,100,0,30.14,56.67,13.19
01-03-2024,HDFC,23.1915,7.06,816748.39,100,0,31.81,56.55,11.64
04-03-2024,HDFC,23.2002,7.06,816748.39,100,0,31.81,56.55,11.64
05-03-2024,HDFC,23.2231,7.057,816748.39,100,0,31.81,56.55,11.64
06-03-2024,HDFC,23.2183,7.054,816748.39,100,0,31.81,56.55,11.64
07-03-2024,HDFC,23.2335,7.031,816748.39,100,0,31.81,56.55,11.64
11-03-2024,HDFC,23.2616,7.014,816748.39,100,0,31.81,56.55,11.64
12-03-2024,HDFC,23.2666,7.026,816748.39,100,0,31.81,56.55,11.64
13-03-2024,HDFC,23.2812,7.039,816748.39,100,0,31.81,56.55,11.64
14-03-2024,HDFC,23.2879,7.041,816748.39,100,0,31.81,56.55,11.64
15-03-2024,HDFC,23.3076,7.062,816748.39,100,0,31.81,56.55,11.64
18-03-2024,HDFC,23.3013,7.087,816748.39,100,0,31.81,56.55,11.64
19-03-2024,HDFC,23.304,7.095,816748.39,100,0,31.81,56.55,11.64
20-03-2024,HDFC,23.2871,7.097,816748.39,100,0,31.81,56.55,11.64
21-03-2024,HDFC,23.3111,7.05,816748.39,100,0,31.81,56.55,11.64
22-03-2024,HDFC,23.3156,7.087,816748.39,100,0,31.81,56.55,11.64
26-03-2024,HDFC,23.3313,7.089,816748.39,100,0,31.81,56.55,11.64
27-03-2024,HDFC,23.3399,7.072,816748.39,100,0,31.81,56.55,11.64
28-03-2024,HDFC,23.3538,7.052,816748.39,100,0,31.81,56.55,11.64
31-03-2024,HDFC,23.3667,7.052,816748.39,100,0,31.81,56.55,11.64
02-04-2024,HDFC,23.3734,7.108,809219.9,100,0,33.08,55.5,11.42
03-04-2024,HDFC,23.3778,7.104,809219.9,100,0,33.08,55.5,11.42
04-04-2024,HDFC,23.3918,7.094,809219.9,100,0,33.08,55.5,11.42
05-04-2024,HDFC,23.3922,7.117,809219.9,100,0,33.08,55.5,11.42
08-04-2024,HDFC,23.3888,7.154,809219.9,100,0,33.08,55.5,11.42
10-04-2024,HDFC,23.386,7.116,809219.9,100,0,33.08,55.5,11.42
12-04-2024,HDFC,23.3667,7.179,809219.9,100,0,33.08,55.5,11.42
15-04-2024,HDFC,23.3735,7.175,809219.9,100,0,33.08,55.5,11.42
16-04-2024,HDFC,23.3646,7.193,809219.9,100,0,33.08,55.5,11.42
18-04-2024,HDFC,23.4003,7.18,809219.9,100,0,33.08,55.5,11.42
19-04-2024,HDFC,23.3926,7.225,809219.9,100,0,33.08,55.5,11.42
22-04-2024,HDFC,23.4054,7.192,809219.9,100,0,33.08,55.5,11.42
23-04-2024,HDFC,23.424,7.167,809219.9,100,0,33.08,55.5,11.42
24-04-2024,HDFC,23.434,7.186,809219.9,100,0,33.08,55.5,11.42
25-04-2024,HDFC,23.4417,7.204,809219.9,100,0,33.08,55.5,11.42
26-04-2024,HDFC,23.4289,7.199,809219.9,100,0,33.08,55.5,11.42
29-04-2024,HDFC,23.429,7.196,809219.9,100,0,33.08,55.5,11.42
30-04-2024,HDFC,23.4381,7.195,809219.9,100,0,33.08,55.5,11.42
02-05-2024,HDFC,23.4454,7.162,798005.41,100,0,31.77,56.08,12.15
03-05-2024,HDFC,23.4461,7.149,798005.41,100,0,31.77,56.08,12.15
06-05-2024,HDFC,23.4592,7.108,798005.41,100,0,31.77,56.08,12.15
07-05-2024,HDFC,23.4656,7.129,798005.41,100,0,31.77,56.08,12.15
08-05-2024,HDFC,23.4794,7.138,798005.41,100,0,31.77,56.08,12.15
09-05-2024,HDFC,23.485,7.135,798005.41,100,0,31.77,56.08,12.15
10-05-2024,HDFC,23.4921,7.127,798005.41,100,0,31.77,56.08,12.15
13-05-2024,HDFC,23.4944,7.116,798005.41,100,0,31.77,56.08,12.15
14-05-2024,HDFC,23.5044,7.109,798005.41,100,0,31.77,56.08,12.15
15-05-2024,HDFC,23.5045,7.086,798005.41,100,0,31.77,56.08,12.15
16-05-2024,HDFC,23.5199,7.076,798005.41,100,0,31.77,56.08,12.15
17-05-2024,HDFC,23.5109,7.095,798005.41,100,0,31.77,56.08,12.15
21-05-2024,HDFC,23.5478,7.078,798005.41,100,0,31.77,56.08,12.15
22-05-2024,HDFC,23.5469,6.997,798005.41,100,0,31.77,56.08,12.15
24-05-2024,HDFC,23.5622,6.998,798005.41,100,0,31.77,56.08,12.15
27-05-2024,HDFC,23.5751,6.981,798005.41,100,0,31.77,56.08,12.15
28-05-2024,HDFC,23.5777,6.995,798005.41,100,0,31.77,56.08,12.15
29-05-2024,HDFC,23.59,7.008,798005.41,100,0,31.77,56.08,12.15
30-05-2024,HDFC,23.6025,7.003,798005.41,100,0,31.77,56.08,12.15
31-05-2024,HDFC,23.6241,6.986,798005.41,100,0,31.77,56.08,12.15
03-06-2024,HDFC,23.656,6.947,785926.5,100,0,30.94,59.59,9.47
04-06-2024,HDFC,23.6036,7.033,785926.5,100,0,30.94,59.59,9.47
05-06-2024,HDFC,23.6209,7.026,785926.5,100,0,30.94,59.59,9.47
06-06-2024,HDFC,23.6392,7.015,785926.5,100,0,30.94,59.59,9.47
07-06-2024,HDFC,23.6422,7.018,785926.5,100,0,30.94,59.59,9.47
10-06-2024,HDFC,23.6622,7.032,785926.5,100,0,30.94,59.59,9.47
11-06-2024,HDFC,23.6786,7.014,785926.5,100,0,30.94,59.59,9.47
12-06-2024,HDFC,23.6926,7.012,785926.5,100,0,30.94,59.59,9.47
13-06-2024,HDFC,23.7032,6.986,785926.5,100,0,30.94,59.59,9.47
14-06-2024,HDFC,23.7124,6.984,785926.5,100,0,30.94,59.59,9.47
18-06-2024,HDFC,23.7246,6.981,785926.5,100,0,30.94,59.59,9.47
19-06-2024,HDFC,23.7271,6.974,785926.5,100,0,30.94,59.59,9.47
20-06-2024,HDFC,23.7361,6.976,785926.5,100,0,30.94,59.59,9.47
21-06-2024,HDFC,23.7411,6.973,785926.5,100,0,30.94,59.59,9.47
24-06-2024,HDFC,23.7366,6.971,785926.5,100,0,30.94,59.59,9.47
25-06-2024,HDFC,23.7512,6.983,785926.5,100,0,30.94,59.59,9.47
26-06-2024,HDFC,23.7503,6.997,785926.5,100,0,30.94,59.59,9.47
27-06-2024,HDFC,23.7461,7,785926.5,100,0,30.94,59.59,9.47
